message,dtTime,userID,user,type,episode,time
玉米精登场,6873.491,60ba2baf,60ba2baf,1,1,115
水产巨子～孙一峰↑↑↑,6874.974,dcfca32e,dcfca32e,1,1,115
似李！金蟾蜍！,6875.081,e7dbe4f8,e7dbe4f8,1,1,115
原来我看了个美版西游记,6875.459,bc58be4b,bc58be4b,1,1,115
这什么吊剧情,6875.506,dc7935ce,dc7935ce,1,1,115
玉米精上场,6876.183,60ba2baf,60ba2baf,1,1,115
只让你拿三叉戟没让你脱了人家衣服啊！,6876.864,be5d7e4f,be5d7e4f,1,1,115
玉米王,6877.205,a81b3bb3,a81b3bb3,1,1,115
帅,6877.949,a444902e,a444902e,1,1,115
名场面,6878.106,2fe7ebbc,2fe7ebbc,1,1,115
徐锦江！,6878.511,4.09671E+10,4.09671E+10,1,1,115
感动,6878.619,fe83aad,fe83aad,1,1,115
获得金皮肤,6878.636,80baa912,80baa912,1,1,115
帅啊,6879.074,8518ed47,8518ed47,1,1,115
合影，名场面,6879.53,bd2790ee,bd2790ee,1,1,115
海王·D·猴王·闰土·锦江·徐,6879.741,6acd46ba,6acd46ba,1,1,115
帅的一匹！,6879.766,cc02fec7,cc02fec7,1,1,115
原谅我,6879.882,38003815,38003815,1,1,115
啊！~乖乖站好！♂,6879.882,38003815,38003815,1,1,115
OHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,6880.009,d8bc813e,d8bc813e,1,1,115
闰土叉猹,6880.294,e9498a9f,e9498a9f,1,1,115
帅的一比,6881.037,6f73e20d,6f73e20d,1,1,115
渔夫登场,6881.355,ef20e3eb,ef20e3eb,1,1,115
袁华你来了,6881.555,279da79a,279da79a,1,1,115
所以谁拿到了三叉戟谁就能成为海王？,6882.44,bb16a978,bb16a978,1,1,115
牛批666,6882.843,609c5038,609c5038,1,1,115
原来好看的纹身被刷掉了,6882.986,93b55fd2,93b55fd2,1,1,115
至臻海王,6883.443,24403f83,24403f83,1,1,115
闰土,6884.221,e7dbe4f8,e7dbe4f8,1,1,115
The king of seafood,6884.757,24765da2,24765da2,1,1,115
氪金现场,6886.166,b5ec141a,b5ec141a,1,1,115
666,6886.484,c59a6ef9,c59a6ef9,1,1,115
你脱了人家衣服？,6886.563,c09085c1,c09085c1,1,1,115
鱼鳞金甲,6887.209,c9c0b1db,c9c0b1db,1,1,115
王者归来,6887.589,609c5038,609c5038,1,1,115
海绵宝宝里面的亚特兰蒂斯国王也是这样的哈哈哈,6887.743,6c7435e2,6c7435e2,1,1,115
玉 米 侠,6888.04,d6a072e5,d6a072e5,1,1,115
闰 土,6888.04,d6a072e5,d6a072e5,1,1,115
不得不说这身衣服真的挺丑的,6888.455,623eb234,623eb234,1,1,115
小金鱼,6888.644,7e26968,7e26968,1,1,115
娘！你看我摆的这个姿势帅不？,6888.934,84c136e1,84c136e1,1,1,115
徐锦江,6889.109,c7777542,c7777542,1,1,115
VAN王,6889.207,67480ff8,67480ff8,1,1,115
闰土,6889.384,87268ef0,87268ef0,1,1,115
妈耶还附赠变装技能,6889.795,467dec47,467dec47,1,1,115
元华呢,6890.688,9a4a8745,9a4a8745,1,1,115
该刮鳞了,6890.918,ebcd526e,ebcd526e,1,1,115
闪瞎,6891.509,320a676c,320a676c,1,1,115
金龙鱼,6891.801,5aaa0d07,5aaa0d07,1,1,115
老公你真帅,6892.673,d399c941,d399c941,1,1,115
所以是怎么拿到地,6892.828,684de39c,684de39c,1,1,115
玉米侠,6893.678,d6a072e5,d6a072e5,1,1,115
氪金实锤。,6893.717,7f6f6cff,7f6f6cff,1,1,115
金龙鱼,6894.105,e7bdd354,e7bdd354,1,1,115
渣渣辉笑死,6895.47,aa307de5,aa307de5,1,1,115
玉米侠的是魔鬼吗,6895.603,bca9ca24,bca9ca24,1,1,115
玉米侠什么鬼23333,6895.904,3b2e2000,3b2e2000,1,1,115
海鲜大战,6897.681,e7dbe4f8,e7dbe4f8,1,1,115
候非候，王非王，千乘万骑揍北茫,6897.84,5.48118E+14,5.48118E+14,1,1,115
海王晋级,6898.102,f57516bc,f57516bc,1,1,115
玉米王,6898.538,bc58be4b,bc58be4b,1,1,115
美版西游记的够了啊,6898.833,5fef8b5c,5fef8b5c,1,1,115
出现了，玉米侠,6899.26,5f15f6d2,5f15f6d2,1,1,115
把蔡徐鲲带上啊,6899.714,8123813d,8123813d,1,1,115
今天，我们将夺回艾尔！夺回属于我们的遗产！,6899.796,4b3ea8e2,4b3ea8e2,1,1,115
刷副本了,6901.142,bfc11d6,bfc11d6,1,1,120
喵,6901.76,9a63ade5,9a63ade5,1,1,120
大闹天宫现场,6902.219,11d9ee13,11d9ee13,1,1,120
我大家好  我是扎,6907.486,508a62aa,508a62aa,1,1,120
自行真香，我不当海洋领主的,6914.563,4cdc0ede,4cdc0ede,1,1,120
VAN♂面具,6916.129,f8829166,f8829166,1,1,120
超兽武装的反派面具,6918.7,3c3f65b9,3c3f65b9,1,1,120
超兽武装可还行,6921.323,bca9ca24,bca9ca24,1,1,120
你确定要上陆地？你扛得住大超吗？,6921.38,9ee70657,9ee70657,1,1,120
帕翠这中气十足的嗓子真不愧是百老汇唱歌的,6923.185,d449df7f,d449df7f,1,1,120
是你！蜻蜓队长！,6924.166,847e1b09,847e1b09,1,1,120
奥姆吼得真好听,6924.699,b83bee3d,b83bee3d,1,1,120
醒醒吧老弟，大超还没去挂，老爷还没开挂,6924.791,25c62151,25c62151,1,1,120
恭喜玩家集齐黄金套装,6926.594,1dd3eb9a,1dd3eb9a,1,1,120
你态度能不能好一点哦,6933.395,f6702474,f6702474,1,1,120
你再骂？,6933.701,34c5e555,34c5e555,1,1,120
辣你去找物管啊,6934.168,758f9005,758f9005,1,1,120
你再骂？,6936.001,f6702474,f6702474,1,1,120
醒醒这是荒原狼指挥的剧情,6940.783,f8b6ab70,f8b6ab70,1,1,120
你就是个弟弟呀,6942.056,c2bb75e9,c2bb75e9,1,1,120
演员是魔戒里的矮人金霹,6942.097,7353cf1a,7353cf1a,1,1,120
鳕鱼233,6942.401,30683c67,30683c67,1,1,120
唤潮歌姬：奥姆,6942.686,bff862d8,bff862d8,1,1,120
兄弟们，开饭了!,6945.791,1685f92c,1685f92c,1,1,120
兽人永不为奴,6949.546,93b55fd2,93b55fd2,1,1,120
超级帝王蟹,6950.973,d30cb52c,d30cb52c,1,1,120
蟹老板来啦,6951.384,d4e8804f,d4e8804f,1,1,120
真·虾兵蟹将,6952.873,d6a072e5,d6a072e5,1,1,120
。。。看饿了都,6954.4,41ae01aa,41ae01aa,1,1,120
海鲜！,6954.518,fcf68f09,fcf68f09,1,1,120
是你，泥沼蟹！,6955.351,9c72bb70,9c72bb70,1,1,120
这群大螃蟹还挺喜感,6955.859,167133d0,167133d0,1,1,120
好想吃啊...海鲜一定很好吃吧...,6955.894,8518ed47,8518ed47,1,1,120
蟹堡王！,6955.983,bca9ca24,bca9ca24,1,1,120
这是啥啊 哈哈哈哈,6956.212,cca726f6,cca726f6,1,1,120
身后就是莫斯科 我们已无路可退！,6957.027,66f29a1f,66f29a1f,1,1,120
出来吧，帝王蟹,6957.76,eceff5b0,eceff5b0,1,1,120
牛逼,6958.159,279da79a,279da79a,1,1,120
卧槽我饿了,6958.435,6bc6a05f,6bc6a05f,1,1,120
渣渣,6958.507,3061f3f4,3061f3f4,1,1,120
大螃蟹，喽一个？？？？,6958.546,a031f85,a031f85,1,1,120
我去，应该好好吃,6958.582,c3b10396,c3b10396,1,1,120
帝王蟹,6960.319,698b423d,698b423d,1,1,120
海鲜大战,6960.624,1b59b945,1b59b945,1,1,120
我想吃烤蟹腿！！！,6960.793,b20fe7eb,b20fe7eb,1,1,120
海渊城里的大螃蟹,6962.238,55f5290c,55f5290c,1,1,120
哇  咸水国好好吃的样子哎,6962.251,485ff3aa,485ff3aa,1,1,120
好多小龙虾,6963.66,e0dd99d1,e0dd99d1,1,1,120
似鲤，蟹老板,6964.424,3b2e2000,3b2e2000,1,1,120
一群峡谷先锋？？？,6964.745,a8e07a7f,a8e07a7f,1,1,120
好吃,6965.002,f57516bc,f57516bc,1,1,120
为了部落！！,6966.17,5b1a4a60,5b1a4a60,1,1,120
这群鱼完全不知道路上人的恐怖(真香),6968.366,c6a45a20,c6a45a20,1,1,120
快手呢,6968.602,7b274827,7b274827,1,1,120
真的好想尝尝,6969.098,4dda8d13,4dda8d13,1,1,120
咸水国好像很好吃的样子,6969.406,406e4181,406e4181,1,1,120
谢老板,6969.959,5459eae3,5459eae3,1,1,120
海鲜盛宴,6970.858,f362240c,f362240c,1,1,120
烟花大战？,6971.434,8518ed47,8518ed47,1,1,120
鸳鸯锅串汤了,6971.444,3b2e2000,3b2e2000,1,1,120
联盟和部落的纷争,6971.961,b517f475,b517f475,1,1,120
虫族？,6973.027,b42f1b8e,b42f1b8e,1,1,120
蟹堡王万岁,6973.629,f83be921,f83be921,1,1,120
尼玛，肉打烂了还怎么吃,6973.769,7cabfcea,7cabfcea,1,1,120
不是说打人类吗，这么自己先打起来了,6974.292,6d772d0e,6d772d0e,1,1,120
螃蟹打鳕鱼……多加芝士,6974.486,36f043b9,36f043b9,1,1,120
小龙虾，想吃,6974.819,ecb9dff1,ecb9dff1,1,1,120
小鲤鱼泡泡在哪里,6974.874,8123813d,8123813d,1,1,120
精灵对矮人,6975.997,8ffdc62f,8ffdc62f,1,1,120
这根本不在一个战斗力啊，对方有空军诶,6980.181,f00b1298,f00b1298,1,1,120
麻辣小龙虾,6984.771,ee8277dd,ee8277dd,1,1,120
是螃蟹呀！螃蟹！！！！,6986.785,1037c611,1037c611,1,1,120
海鲜鸳鸯锅,6988.038,7d5ed5fe,7d5ed5fe,1,1,120
看他们打架我为什么饿了,6988.458,1382bc5a,1382bc5a,1,1,120
海鲜大餐,6989.989,e1054788,e1054788,1,1,120
成熟的海鲜，自己把自己火尧熟,6991.101,14c28980,14c28980,1,1,120
海鲜粥的那个，你们是魔鬼吗？我看个电影都饿了,6991.333,588657ab,588657ab,1,1,120
这是一个水平嘛,6993.548,386b3c7b,386b3c7b,1,1,120
海鲜大战,6993.747,ba79d26d,ba79d26d,1,1,120
鸳鸯锅的你别跑！把我都说饿了,6994.299,bb16a978,bb16a978,1,1,120
这画质帅,6994.405,279da79a,279da79a,1,1,120
阿拉斯加蟹,6994.712,c59a6ef9,c59a6ef9,1,1,120
海鲜大战,6994.826,35440da1,35440da1,1,1,120
真 虾兵蟹将,6995.825,b95cf95c,b95cf95c,1,1,120
这特效爆炸,6995.926,279da79a,279da79a,1,1,120
空投厄加特,6996.029,ae797226,ae797226,1,1,120
biubiubiu,6996.281,bc58be4b,bc58be4b,1,1,120
鲎么。。,6996.698,1835aa78,1835aa78,1,1,120
让广东人来，,6996.798,719807f9,719807f9,1,1,120
这是吸血鬼海岸啊,6996.894,af3b1b3d,af3b1b3d,1,1,120
这种密集阵型 永大规模杀伤性武器啊,6997.968,7740685e,7740685e,1,1,120
感觉痛风要犯了,7001.175,748136db,748136db,1,1,120
皮皮虾精,7001.543,3154160d,3154160d,1,1,120
突然有点饿了,7001.95,8a073af9,8a073af9,1,1,120
可以吃火锅了,7002.803,eb2a9128,eb2a9128,1,1,120
对烹，记得多放点辣椒！,7004.567,6a70e171,6a70e171,1,1,120
原始人打架啊这个，二战都比这先进了,7005.133,92fd7aa0,92fd7aa0,1,1,120
啊，吃哒！！,7006.014,8ace0c20,8ace0c20,1,1,120
我有点饿,7006.047,7600d861,7600d861,1,1,120
隔壁小孩都馋哭了,7006.607,684de39c,684de39c,1,1,120
海鲜烧烤摊，铁板海鲜,7006.675,752e6be7,752e6be7,1,1,120
麻辣小龙虾 ？？？,7006.965,1bcd27be,1bcd27be,1,1,120
它们打仗打得好香啊,7007.39,db544672,db544672,1,1,120
鱿鱼emmm,7007.919,ecb9dff1,ecb9dff1,1,1,120
海带精,7008.597,3154160d,3154160d,1,1,120
这尼玛科技都不对等还不如投降,7009.849,2a6b5d07,2a6b5d07,1,1,120
我饿了,7009.866,bd1d315e,bd1d315e,1,1,120
中国吃完了。,7010.758,719807f9,719807f9,1,1,120
烤鱿鱼✧＼ ٩(눈౪눈)و /／✧加油啊喂,7013.147,af25f296,af25f296,1,1,120
直接看饿了!,7014.657,bec72e43,bec72e43,1,1,120
未来战士和中世纪矮人的贴身肉搏,7016.294,a29c9e78,a29c9e78,1,1,120
这钳子能给我梭一下吗,7017.573,beafa688,beafa688,1,1,120
星灵与异虫的对决,7017.905,f4490c08,f4490c08,1,1,120
沸腾的海鲜锅,7021.168,bc78caa1,bc78caa1,1,1,120
蟹钳我要了,7021.74,f162c539,f162c539,1,1,120
内战都那么辛苦 还没打陆地 自己就血亏,7024.657,76e7611d,76e7611d,1,1,120
蟹腿我要了,7028.164,bc58be4b,bc58be4b,1,1,120
为了联盟！！！,7028.853,e9f4e7ed,e9f4e7ed,1,1,120
给我看饿了,7029.825,479a3c5e,479a3c5e,1,1,120
超英电影里的战争双方，总是用最先进的科技打最落后的仗,7031.95,aea5b433,aea5b433,1,1,120
我站红锅,7036.353,bb16a978,bb16a978,1,1,120
红烧军团大战清蒸军团,7036.574,1dd3eb9a,1dd3eb9a,1,1,120
自己打自己的脸，开头:我不当海洋领主,7037.243,4cdc0ede,4cdc0ede,1,1,120
这玩意海底捞吗,7038.745,684de39c,684de39c,1,1,120
打不过就加入他,7039.19,c129c283,c129c283,1,1,120
call me baby,7039.602,6c7435e2,6c7435e2,1,1,120
爸爸,7039.724,3b2e2000,3b2e2000,1,1,120
iron man,7039.782,c3b10396,c3b10396,1,1,120
这螃蟹有点萌撒,7040.259,ef5a90b3,ef5a90b3,1,1,120
蝎子莱莱前来拜访,7041.905,d5ab36d,d5ab36d,1,1,120
看在你这么有骨气的份上，我给你多加点辣椒好了＾０＾~,7043.398,2b850144,2b850144,1,1,120
弟弟,7044.678,733e96f7,733e96f7,1,1,120
可耐,7045.026,80eb009c,80eb009c,1,1,120
好可爱？,7045.643,bca9ca24,bca9ca24,1,1,120
可爱诶,7045.974,8518ed47,8518ed47,1,1,120
这个好可爱诶,7045.974,8518ed47,8518ed47,1,1,120
叫我海鲜大王,7047.046,2f192ba7,2f192ba7,1,1,120
他怎么这么可爱？？？？,7047.317,59319ace,59319ace,1,1,120
好可爱啊,7047.323,b7be17d7,b7be17d7,1,1,120
斯巴达决不投降,7049.643,4cdc0ede,4cdc0ede,1,1,120
他们是乌龟吗？,7050.567,7600d861,7600d861,1,1,120
鲨鱼辣椒 蝎子莱莱？,7051.597,61883900,61883900,1,1,120
轰炸大鱿鱼,7053.708,9e2edb0f,9e2edb0f,1,1,120
孙一峰你又藏牛？,7055.381,7c7c289d,7c7c289d,1,1,120
想吃避风塘焗蟹,7060.341,af47ac31,af47ac31,1,1,120
艾泽拉斯，你们的王回来了!,7061.951,1685f92c,1685f92c,1,1,120
mai,7062.285,3f39472b,3f39472b,1,1,120
想吃避风塘焗蟹,7063.361,af47ac31,af47ac31,1,1,120
大鱿鱼,7063.69,279da79a,279da79a,1,1,120
埋地藏牛孙一峰,7064.705,3f39472b,3f39472b,1,1,120
铁板鱿鱼,7065.861,7356b36a,7356b36a,1,1,120
大章鱼！,7067.019,167133d0,167133d0,1,1,120
我是不是看见了,7067.3,898591a0,898591a0,1,1,120
我是不是看见了烤鱿鱼？,7067.3,898591a0,898591a0,1,1,120
基友，妹子，神器，不争气的弟弟，齐了,7067.462,9c72bb70,9c72bb70,1,1,120
克苏恩降临!,7069.843,4cdc0ede,4cdc0ede,1,1,120
鱿鱼须,7071.407,40307ddd,40307ddd,1,1,120
虚空恐惧 科加斯,7073.706,1901a747,1901a747,1,1,120
章鱼哥,7074.142,f57516bc,f57516bc,1,1,120
会潜水的章鱼,7077.12,bf664c10,bf664c10,1,1,120
虾兵蟹将哈哈哈哈哈,7078.293,de08641d,de08641d,1,1,120
太君，自己人自己人,7078.462,c3b10396,c3b10396,1,1,120
我想吃章鱼小丸子了,7080.718,59319ace,59319ace,1,1,120
铁板烧一下！！！！谢谢老板,7081.579,e0dd99d1,e0dd99d1,1,1,120
为什么我开始咽口水,7082.303,bca9ca24,bca9ca24,1,1,120
说实话  章鱼也好吃,7083.443,485ff3aa,485ff3aa,1,1,120
好大一块鱿鱼,7083.711,bb16a978,bb16a978,1,1,120
迪迦最后的大boss,7087.214,8123813d,8123813d,1,1,120
这就是刚才那个大鱼啊,7089.424,ccfc700d,ccfc700d,1,1,120
克苏恩,7093.802,4c684fd6,4c684fd6,1,1,120
寅子：学去吧,7093.93,f886615e,f886615e,1,1,120
炼狱魔犬 内瑟斯,7095.843,b06ff04,b06ff04,1,1,120
看到火我就想到这些海鲜都熟了,7096.533,96378c43,96378c43,1,1,120
阿兹莫丹,7097.73,14a77838,14a77838,1,1,120
这还是麻辣的,7098.677,3629a5d3,3629a5d3,1,1,120
想吃,7100.101,af47ac31,af47ac31,1,1,120
鬼兵！鬼兵在哪？狙击呀,7101.166,6ed549b5,6ed549b5,1,1,120
卡拉森,7101.931,b4a7d2ed,b4a7d2ed,1,1,120
想吃,7103.061,af47ac31,af47ac31,1,1,120
辐射4破船怪啊,7103.112,221db562,221db562,1,1,120
炭烤鱿鱼？,7105.286,bb16a978,bb16a978,1,1,120
肉蟹煲,7105.454,8123813d,8123813d,1,1,120
确认过眼神，就是深海迷航的海龙,7105.964,36f043b9,36f043b9,1,1,120
帅啊,7105.966,a3d65c4,a3d65c4,1,1,120
看饿了,7106.544,3b2e2000,3b2e2000,1,1,120
就我觉得像环太平洋的怪兽吗［滑稽］,7107.183,9e2edb0f,9e2edb0f,1,1,120
雷兽??,7107.358,352b4632,352b4632,1,1,120
地面要海啸了啊这么搞,7108.913,6df3d061,6df3d061,1,1,120
厄加特？,7108.914,c73c7728,c73c7728,1,1,120
开菊兽,7109.743,bca9ca24,bca9ca24,1,1,120
古他拉黑暗之神,7110.133,f57516bc,f57516bc,1,1,120
哥斯拉,7110.369,20ee6504,20ee6504,1,1,120
海皇？,7110.739,d2cd6d73,d2cd6d73,1,1,120
深海迷航的海皇,7112.992,b3e7d8b4,b3e7d8b4,1,1,120
哟弟弟、,7113.922,c2bb75e9,c2bb75e9,1,1,120
这是海皇利维坦吧23333,7114.104,7d4f2fc2,7d4f2fc2,1,1,120
科加斯新皮肤,7114.41,1901a747,1901a747,1,1,120
欧豆豆！！！！！戴斯gi !,7115.353,20c6e2c7,20c6e2c7,1,1,120
古塔啦黑暗之神,7116.562,f57516bc,f57516bc,1,1,120
猛男♂怒吼,7116.961,ca627e61,ca627e61,1,1,120
应该是守护三叉戟的海妖,7118.804,b8a2062,b8a2062,1,1,120
莫挨老子。,7121.333,9538dada,9538dada,1,1,120
肯德基豪华午餐,7121.342,bc58be4b,bc58be4b,1,1,120
凡凡你怎么上去送死呢,7122.843,1a9267e2,1a9267e2,1,1,120
环  太  平  洋,7125.727,248a1c79,248a1c79,1,1,120
丢皮皮虾,7126.634,eceff5b0,eceff5b0,1,1,120
克鲁苏？,7127.699,41dc5bfc,41dc5bfc,1,1,120
灭国的章鱼,7128.02,1685f92c,1685f92c,1,1,120
海皇利维坦吧,7128.29,d2cd6d73,d2cd6d73,1,1,120
看，蔡徐鲲出来了,7129.694,8123813d,8123813d,1,1,120
总觉得这场面很好吃,7130.218,eceff5b0,eceff5b0,1,1,120
神风敢死队？？,7133.893,342b2d59,342b2d59,1,1,120
我重临世界之日，诸逆臣皆当死去！,7135.122,1f4dc1a9,1f4dc1a9,1,1,120
我们未能击穿敌方护甲！,7139.151,b6e6b91f,b6e6b91f,1,1,120
海龙招牌的熔岩弹呢？,7139.649,36f043b9,36f043b9,1,1,120
打世界BOSS了？,7140.119,ecb9dff1,ecb9dff1,1,1,120
我们未能刮花敌人的装甲,7142.364,3b2e2000,3b2e2000,1,1,120
比谁声音大吗,7143.81,c2bb75e9,c2bb75e9,1,1,120
莽兽,7143.931,cb648691,cb648691,1,1,120
让我想起环太平洋,7144.256,b66e5650,b66e5650,1,1,120
这个头像铁下巴,7147.618,1097b6eb,1097b6eb,1,1,120
这坐骑是刚才那个海参吗,7149.349,40307ddd,40307ddd,1,1,120
没有进入传说中的“弟斯拉”,7153.147,3e8e469,3e8e469,1,1,120
安图恩开荒啦,7155.923,81dc0507,81dc0507,1,1,120
确定不是海皇？？,7158.41,7e232554,7e232554,1,1,120
你们对力量一无所知,7159.744,e63ba0d8,e63ba0d8,1,1,120
内战行家啊，死的自己人很多啊,7160.91,bed1f093,bed1f093,1,1,120
还送坐骑,7161.814,2b41439,2b41439,1,1,120
海王利维坦,7166.821,ccfc700d,ccfc700d,1,1,120
利维坦碾航母,7168.334,14a77838,14a77838,1,1,120
这种世界的设定本来就不是科技力量最强,7168.915,e9f4e7ed,e9f4e7ed,1,1,120
卡拉森：你个小lj。海王：你怎么骂人呢？,7169.492,47e88d99,47e88d99,1,1,120
装甲-1,7172.243,bbccb634,bbccb634,1,1,120
-1-1-11-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-11～,7172.782,24871280,24871280,1,1,120
翻白眼攻击警告,7174.415,510857a9,510857a9,1,1,120
充值买终极武器，还送神级坐骑哦,7174.451,27ca359e,27ca359e,1,1,120
让我改变你的心智,7174.859,f72aadb,f72aadb,1,1,120
百万雄师都听我号令！,7175.656,ba04786f,ba04786f,1,1,120
百万雄师都听我号令,7175.656,ba04786f,ba04786f,1,1,120
百万雄师都听我号令.,7175.656,ba04786f,ba04786f,1,1,120
百万雄师都听我号令 *,7175.656,ba04786f,ba04786f,1,1,120
百万雄师都听我号令·,7175.656,ba04786f,ba04786f,1,1,120
百万雄师都听我号令。,7175.656,ba04786f,ba04786f,1,1,120
百万雄师都听我号令，,7175.656,ba04786f,ba04786f,1,1,120
百万雄师都听我号令、,7175.656,ba04786f,ba04786f,1,1,120
百万雄师都听我号令‘’,7175.656,ba04786f,ba04786f,1,1,120
百万雄师都听我号令；,7175.656,ba04786f,ba04786f,1,1,120
百万雄师都听我号令】,7175.656,ba04786f,ba04786f,1,1,120
百万雄师都听我号令【,7175.656,ba04786f,ba04786f,1,1,120
百万雄师都听我号令【】,7175.656,ba04786f,ba04786f,1,1,120
【百万雄师都听我号令】,7175.656,ba04786f,ba04786f,1,1,120
精神控制,7177.038,f09b1fbc,f09b1fbc,1,1,120
要放大了！！,7180.753,c1d881c9,c1d881c9,1,1,120
守护我的敌人 痛击我的队友,7181.845,7c7c289d,7c7c289d,1,1,120
尤里！,7188.033,ebae4860,ebae4860,1,1,120
蚊香圈？（滑稽）,7189.446,3d2f57f1,3d2f57f1,1,1,120
思维窃取,7190.506,14221025,14221025,1,1,120
所以就是一个加强版天线？？？？！！！,7191.018,e0dd99d1,e0dd99d1,1,1,120
三叉戟的功能就是信号放大啊,7191.267,4bed0658,4bed0658,1,1,120
我，即是鱼群！,7197.146,17aabe6b,17aabe6b,1,1,120
如同一个WIFI,7197.375,59319ace,59319ace,1,1,120
以为是个战术 没想到还是个战法,7198.497,9fbc8539,9fbc8539,1,1,120
这个三叉好像一个放大器……只是放大了海王本来就有的能力吧,7199.671,c6eac6f0,c6eac6f0,1,1,120
是你孙一峰！,7199.993,a6e13b74,a6e13b74,1,1,120
有点像ABZU,7204.177,27fd96ef,27fd96ef,1,1,125
我即是鱼群,7204.883,155b4793,155b4793,1,1,125
原来这个超声波最厉害,7206.539,ebb511c3,ebb511c3,1,1,125
海鲜自助餐厅，快上！,7206.63,752e6be7,752e6be7,1,1,125
海鲜做错了什么,7207.977,bb16a978,bb16a978,1,1,125
海王类天下第一!,7208.023,eef57489,eef57489,1,1,125
音叉,7208.234,93b55fd2,93b55fd2,1,1,125
对军宝具,7208.352,bc58be4b,bc58be4b,1,1,125
把自家人都要死了，就没人能对陆地发动战争了，计划通？,7214.739,ecb9dff1,ecb9dff1,1,1,125
白星,7215.207,148c6218,148c6218,1,1,125
我饿了,7215.85,dcd5fedf,dcd5fedf,1,1,125
这有打的？？,7217.958,705c037f,705c037f,1,1,125
。。。。。。。,7219.009,2f63bd11,2f63bd11,1,1,125
进度条暴露了一切,7220.591,eaf46d50,eaf46d50,1,1,125
真·无限剑制,7222.035,f3ac3d39,f3ac3d39,1,1,125
他之后还能吃海鲜吗,7222.83,501fedf2,501fedf2,1,1,125
海王这些都是你的子民，你悠着点,7223.14,898591a0,898591a0,1,1,125
谁才是掌控海底世界的男人,7223.273,986bd707,986bd707,1,1,125
真·无限剑制,7224.166,f3ac3d39,f3ac3d39,1,1,125
真·无限鱼制,7226.475,f3ac3d39,f3ac3d39,1,1,125
这么高的科技 怼不过一群鱼,7228.391,7740685e,7740685e,1,1,125
人民战争的汪洋大海,7229.259,59c53fd,59c53fd,1,1,125
老瞎眼……,7229.952,170b1b4f,170b1b4f,1,1,125
这个操纵海洋生物的技能叫啥呢,7230.883,d65ea091,d65ea091,1,1,125
我吃饱了,7241.569,59319ace,59319ace,1,1,125
这场面震撼我妈,7247.454,a29c9e78,a29c9e78,1,1,125
虎鲸可可爱爱！！！！,7250.418,59319ace,59319ace,1,1,125
驯鱼高手,7253.758,a0dfe297,a0dfe297,1,1,125
你的头盔什么时候回来的,7256.876,3c3f65b9,3c3f65b9,1,1,125
高能,7261.649,3277bbf3,3277bbf3,1,1,125
有一到绿光，绿的你发慌,7264.331,9d9a8e43,9d9a8e43,1,1,125
哦，奥姆no奥姆,7265.285,14a017eb,14a017eb,1,1,125
看到皇冠才觉得女主角这个配色像小美人鱼,7266.22,eff96df7,eff96df7,1,1,125
前方高能,7266.45,c2bb75e9,c2bb75e9,1,1,125
酒···吧？,7266.618,9c72bb70,9c72bb70,1,1,125
一路货色,7266.732,4e49916b,4e49916b,1,1,125
好绿啊,7268.207,7600d861,7600d861,1,1,125
美炸了,7269.869,3277bbf3,3277bbf3,1,1,125
好绿啊,7270.204,b42f1b8e,b42f1b8e,1,1,125
震撼我的妈,7270.885,7801264c,7801264c,1,1,125
怎么音画不同步,7271.192,9504b8ad,9504b8ad,1,1,125
嘿嘿嘿，才知道伤亡多,7271.269,bed1f093,bed1f093,1,1,125
弟弟！夺走你的未婚妻的初吻不是你，是我亚瑟哒！,7271.483,367415eb,367415eb,1,1,125
原谅吧！,7271.95,b6e6b91f,b6e6b91f,1,1,125
wdnmd真就白给了都,7272.306,62f1827a,62f1827a,1,1,125
浪漫的飞起在漫天战火中接吻,7272.495,623eb234,623eb234,1,1,125
哇哦,7272.79,ef5a90b3,ef5a90b3,1,1,125
此处应有BGM:绿光,7272.79,752e6be7,752e6be7,1,1,125
⊙∀⊙！,7273.027,2f63bd11,2f63bd11,1,1,125
坚强,7273.718,e8ebbb60,e8ebbb60,1,1,125
FK，我祝弟弟胜利,7273.75,36f043b9,36f043b9,1,1,125
爱是一道光，绿到你发慌～,7273.827,7600d861,7600d861,1,1,125
得鱼心者得泰纳天下,7274.213,459f3567,459f3567,1,1,125
弟弟你要坚强,7274.341,ccfc700d,ccfc700d,1,1,125
我酸了,7275.822,d399c941,d399c941,1,1,125
腿在干嘛,7276.284,4fc2b876,4fc2b876,1,1,125
弟弟要坚强啊,7276.579,fae79a01,fae79a01,1,1,125
要坚强,7276.581,bb16a978,bb16a978,1,1,125
才发现海王的大白腿,7276.965,be470388,be470388,1,1,125
颜色应景啊,7277.153,639a21ad,639a21ad,1,1,125
粗鄙之语,7277.605,23ecda36,23ecda36,1,1,125
这烟花应景,7278.159,dd54cbe8,dd54cbe8,1,1,125
他爸绿你爸，你绿他爸儿,7278.464,db74d14a,db74d14a,1,1,125
是谁！往海鲜自助里掺狗粮,7278.581,14c28980,14c28980,1,1,125
不论多么忙，总是有空亲一下,7278.805,16cd8cbd,16cd8cbd,1,1,125
美人只配强者拥有,7279.043,a29bf026,a29bf026,1,1,125
